loan_id,no_of_dependents,self_employed,income_annum,loan_amount,loan_term,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3443,4, No,6900000,20800000,4,2600000,2400000,16100000,7400000, Approved
3444,0, Yes,9100000,23300000,18,17700000,2500000,33800000,6400000, Rejected
3445,0, Yes,1300000,4700000,16,3200000,1000000,3800000,800000, Rejected
3446,3, No,6600000,14600000,10,15300000,12100000,14800000,6000000, Approved
3447,3, Yes,1800000,5700000,14,5300000,3100000,3500000,2700000, Approved
3448,5, Yes,8200000,20900000,14,11400000,4800000,26000000,8400000, Approved
3449,4, No,2800000,8300000,14,4900000,2600000,7100000,3700000, Rejected
3450,1, Yes,7000000,16000000,4,13000000,8600000,26600000,7900000, Approved
3451,4, No,700000,1800000,18,400000,1300000,2200000,600000, Approved
3452,0, No,7400000,25500000,6,2300000,5600000,26800000,8400000, Rejected
3453,5, Yes,2300000,5000000,10,300000,3700000,8700000,2900000, Rejected
3454,1, Yes,600000,1900000,8,1200000,100000,1600000,300000, Rejected
3455,5, No,1000000,3000000,4,2800000,1100000,2000000,1100000, Approved
3456,1, Yes,2200000,5200000,8,2900000,100000,5000000,2300000, Rejected
3457,1, No,8000000,30900000,2,23500000,1200000,19500000,7300000, Approved
3458,4, No,8600000,20900000,10,24300000,7200000,23700000,9900000, Approved
3459,3, Yes,7500000,26000000,2,13900000,1900000,26900000,11200000, Approved
3460,5, Yes,5200000,11800000,18,14300000,5100000,15500000,4500000, Approved
3461,2, No,7900000,20900000,2,1700000,1800000,16300000,7100000, Approved
3462,1, Yes,4200000,11300000,4,4700000,2800000,14900000,4000000, Approved
3463,0, No,6500000,20200000,16,8300000,12200000,14300000,9600000, Approved
3464,0, Yes,7400000,15200000,12,6200000,8500000,18800000,4100000, Approved
3465,3, No,9100000,25600000,12,8900000,16300000,27900000,11100000, Approved
3466,0, No,800000,2300000,16,1800000,600000,2000000,400000, Approved
3467,1, Yes,800000,2800000,10,1300000,1300000,2500000,400000, Approved
3468,5, Yes,4100000,9900000,4,7600000,7400000,12000000,5500000, Rejected
3469,5, Yes,4200000,8700000,6,6000000,800000,8500000,2500000, Approved
3470,3, Yes,4800000,11500000,12,3600000,8000000,15600000,5400000, Rejected
3471,3, Yes,8300000,25900000,8,14400000,12200000,23500000,7100000, Approved
3472,4, No,7600000,23900000,8,2500000,1600000,20200000,6700000, Approved
3473,4, No,5100000,12300000,20,9200000,9200000,18700000,5600000, Rejected
3474,5, No,3600000,11600000,14,8500000,300000,12000000,4800000, Rejected
3475,3, Yes,5400000,16800000,16,10700000,6400000,13400000,7000000, Approved
3476,5, No,700000,1400000,4,1500000,800000,2600000,300000, Rejected
3477,2, Yes,9800000,38200000,10,5400000,14800000,24300000,5300000, Approved
3478,4, No,9700000,36400000,4,13800000,11300000,38100000,13500000, Approved
3479,0, Yes,9400000,29900000,12,12300000,1500000,35700000,8200000, Rejected
3480,3, Yes,3200000,9100000,18,4500000,800000,9000000,1700000, Rejected
3481,0, Yes,3700000,11600000,10,0,4500000,9000000,3500000, Approved
3482,2, Yes,4200000,15800000,6,12300000,3700000,12600000,4600000, Approved
3483,2, No,7000000,24200000,6,20600000,500000,21400000,9200000, Approved
3484,3, No,3200000,11500000,16,4800000,2300000,10400000,3200000, Rejected
3485,5, No,7900000,17700000,2,19700000,2800000,28900000,5400000, Approved
3486,3, No,2200000,8300000,18,1100000,900000,5800000,2000000, Rejected
3487,0, Yes,2700000,8400000,6,1200000,4100000,7500000,2000000, Approved
3488,5, No,6800000,18000000,12,17800000,11800000,25000000,9300000, Approved
3489,3, Yes,6300000,23300000,4,18300000,12200000,21100000,8100000, Approved
3490,5, Yes,9000000,31400000,2,12000000,10800000,20700000,8700000, Approved
3491,1, No,4700000,15700000,4,13300000,5100000,16200000,3600000, Approved
3492,2, No,8100000,17500000,4,10800000,12700000,23200000,9300000, Approved
3493,2, No,9000000,27300000,14,22600000,4400000,26900000,7200000, Rejected
3494,4, No,3800000,14100000,8,3900000,4900000,8200000,5400000, Approved
3495,4, Yes,8800000,22200000,10,6800000,4000000,31900000,9900000, Rejected
3496,3, Yes,8700000,27200000,18,9100000,9300000,30900000,12000000, Rejected
3497,5, No,5000000,12400000,14,7400000,8600000,17000000,4000000, Rejected
3498,0, Yes,6000000,22700000,10,200000,11900000,13700000,8700000, Rejected
3499,2, Yes,9100000,24200000,16,25600000,1900000,31100000,9100000, Approved
3500,1, No,7400000,17900000,6,2600000,1300000,25900000,5000000, Rejected
3501,1, Yes,8300000,28400000,16,1400000,11700000,16900000,11400000, Approved
3502,1, Yes,7600000,23900000,12,500000,12200000,27000000,5000000, Approved
3503,1, Yes,3500000,9600000,4,1700000,6000000,7900000,4600000, Rejected
3504,5, Yes,1000000,3500000,18,900000,500000,2900000,600000, Approved
3505,5, Yes,9900000,25900000,4,7800000,200000,38000000,5400000, Approved
3506,2, Yes,5700000,15100000,18,5900000,3800000,16600000,6200000, Rejected
3507,5, No,700000,2400000,16,1300000,700000,2600000,800000, Rejected
3508,0, Yes,9600000,23800000,12,9900000,14400000,21200000,10400000, Approved
3509,1, No,9300000,28900000,6,11100000,1600000,19700000,11000000, Rejected
3510,0, No,9500000,28400000,18,6200000,10300000,30200000,14100000, Approved
3511,4, Yes,8700000,23400000,16,10600000,11700000,20000000,8000000, Rejected
3512,5, Yes,7300000,21000000,14,15500000,8000000,20300000,10800000, Approved
3513,3, Yes,4100000,12700000,10,6400000,1900000,14100000,3200000, Rejected
3514,2, No,2900000,10200000,4,1200000,4100000,6100000,3600000, Approved
3515,3, Yes,7500000,17900000,2,7000000,11800000,25000000,6300000, Approved
3516,1, No,7900000,25700000,20,14900000,3000000,18100000,8800000, Approved
3517,1, Yes,6900000,22300000,16,17400000,100000,21300000,9000000, Approved
3518,0, No,6900000,22900000,10,5600000,9300000,26200000,8000000, Rejected
3519,0, No,4800000,18800000,16,7900000,9400000,17300000,5500000, Approved
3520,5, Yes,7700000,24400000,8,1400000,7700000,22000000,10000000, Rejected
3521,3, No,6900000,22700000,4,900000,13400000,15500000,6400000, Approved
3522,1, No,1200000,4500000,4,3200000,1800000,2900000,1200000, Approved
3523,1, No,2900000,9600000,4,8200000,4300000,7000000,2700000, Approved
3524,4, Yes,5500000,18900000,6,13900000,9100000,18500000,3100000, Rejected
3525,4, Yes,3200000,10700000,4,7300000,3000000,8200000,1800000, Approved
3526,5, No,2600000,8200000,4,7400000,2000000,8900000,2700000, Approved
3527,0, No,500000,1600000,18,1400000,400000,1000000,200000, Approved
3528,0, No,1800000,6900000,10,900000,400000,3700000,1700000, Rejected
3529,0, No,1300000,4900000,12,2400000,1200000,4100000,1700000, Approved
3530,1, No,9900000,20700000,20,12700000,8200000,38100000,11100000, Approved
3531,0, No,2000000,4700000,2,4700000,500000,7900000,1200000, Approved
3532,1, No,5100000,15300000,4,7000000,6100000,15300000,5900000, Approved
3533,4, Yes,8200000,24000000,20,23000000,3000000,24800000,5400000, Approved
3534,5, No,4200000,12600000,18,8900000,3200000,11700000,6200000, Approved
3535,2, Yes,1300000,4900000,8,2100000,1800000,3400000,1700000, Approved
3536,1, Yes,4600000,13600000,18,11200000,8500000,15500000,5400000, Rejected
3537,1, No,6600000,19700000,12,16000000,4400000,18800000,9500000, Approved
3538,2, Yes,8300000,30100000,16,5200000,5100000,33100000,7200000, Approved
3539,0, No,6900000,20700000,16,17100000,13700000,14600000,8800000, Approved
3540,4, Yes,4700000,12500000,8,13700000,200000,9800000,7000000, Approved
3541,1, No,7900000,15800000,8,800000,3500000,18700000,8300000, Approved
3542,3, No,8800000,24900000,16,16700000,17200000,30000000,10500000, Approved
3543,1, No,6500000,23400000,2,5000000,10400000,16700000,7600000, Approved
3544,3, No,3500000,13700000,4,5200000,2800000,13000000,4400000, Approved
3545,2, Yes,8200000,19600000,16,11500000,2300000,28800000,10700000, Approved
3546,0, Yes,2000000,6000000,14,1500000,1400000,5900000,2900000, Rejected
3547,5, No,2700000,8200000,2,7000000,1000000,6200000,1500000, Approved
3548,0, Yes,5300000,17600000,4,2000000,10200000,19700000,7700000, Approved
3549,2, No,9900000,19900000,6,21400000,2200000,31400000,11000000, Rejected
3550,2, Yes,5000000,19500000,14,3100000,4700000,9900000,6500000, Approved
3551,2, No,9100000,18600000,20,18400000,11700000,20300000,9200000, Rejected
3552,3, Yes,7600000,26400000,14,9200000,700000,27900000,7400000, Approved
3553,0, No,5200000,17800000,18,8300000,5400000,13000000,3100000, Approved
3554,5, No,1800000,6000000,4,1400000,2400000,6500000,2600000, Approved
3555,0, No,7300000,28200000,16,15300000,8800000,16400000,7700000, Rejected
3556,4, No,3200000,11600000,6,3300000,4600000,6500000,3900000, Approved
3557,5, No,5200000,20700000,2,3200000,2000000,14600000,3600000, Approved
3558,4, No,7100000,28200000,14,6300000,10900000,27700000,4600000, Rejected
3559,4, Yes,1400000,4800000,6,1400000,300000,4400000,1600000, Rejected
3560,4, No,2700000,10700000,6,7400000,4200000,8200000,2800000, Approved
3561,5, Yes,6500000,18100000,10,15700000,10600000,20200000,6100000, Rejected
3562,4, No,9300000,35900000,18,9800000,12700000,26200000,11400000, Rejected
3563,0, Yes,6700000,14900000,16,3300000,6900000,22300000,8100000, Approved
3564,5, No,6800000,19300000,6,12100000,100000,22900000,9000000, Approved
3565,5, No,5600000,13600000,4,5900000,5700000,18800000,4300000, Rejected
3566,1, Yes,1900000,4700000,2,4700000,2300000,3900000,2300000, Approved
3567,5, No,8400000,19500000,6,5300000,2500000,24000000,7200000, Approved
3568,2, Yes,2500000,7200000,16,4200000,1000000,7100000,2100000, Rejected
3569,1, Yes,2900000,9900000,18,1300000,100000,11000000,2600000, Approved
3570,3, Yes,3200000,7400000,2,3600000,4500000,11200000,4600000, Rejected
3571,4, Yes,3000000,10900000,2,7600000,3300000,8000000,3200000, Approved
3572,3, Yes,800000,2500000,20,1500000,300000,1600000,500000, Rejected
3573,2, Yes,400000,1300000,2,200000,300000,1100000,500000, Approved
3574,2, No,4400000,10600000,20,10800000,2400000,13200000,4600000, Rejected
3575,2, Yes,8700000,19900000,10,7500000,10500000,20200000,8400000, Approved
3576,4, No,7400000,15400000,6,22000000,13500000,28900000,7400000, Approved
3577,4, Yes,5700000,14400000,12,14500000,8600000,12900000,4700000, Approved
3578,5, Yes,9700000,27600000,10,9400000,3100000,31800000,10600000, Approved
3579,2, No,7000000,22400000,6,12200000,9900000,17800000,8900000, Approved
3580,2, No,8900000,23100000,4,22800000,500000,25200000,4700000, Rejected
3581,3, Yes,3100000,11200000,14,3400000,5800000,8300000,2100000, Approved
3582,4, No,2200000,6100000,12,5500000,2900000,5000000,2200000, Rejected
3583,5, Yes,7100000,21500000,4,8900000,8000000,26400000,4000000, Approved
3584,4, Yes,8200000,19000000,6,24500000,6800000,28600000,10200000, Rejected
3585,3, Yes,9800000,28400000,12,8900000,15400000,30800000,11100000, Rejected
3586,2, Yes,3900000,9700000,8,4400000,7600000,7900000,5100000, Rejected
3587,2, Yes,2200000,8100000,8,500000,2900000,7300000,1000000, Approved
3588,5, Yes,600000,1700000,20,1100000,100000,2300000,700000, Approved
3589,4, Yes,6900000,22000000,10,6100000,9100000,20600000,3900000, Rejected
3590,2, Yes,7400000,27300000,18,12600000,400000,27100000,9600000, Approved
3591,3, Yes,4000000,11600000,6,5900000,2600000,12100000,4700000, Rejected
3592,3, Yes,700000,2000000,18,800000,1300000,1500000,400000, Rejected
3593,2, Yes,1900000,4600000,16,3200000,2700000,4500000,2700000, Approved
3594,2, No,2200000,6800000,20,4600000,200000,4500000,2200000, Rejected
3595,1, Yes,2000000,5600000,14,5000000,1100000,7900000,1600000, Approved
3596,4, No,7400000,17900000,6,13400000,12300000,22400000,4700000, Rejected
3597,2, Yes,2300000,9000000,6,3600000,1300000,6900000,3400000, Approved
3598,5, Yes,4000000,15500000,12,0,600000,12100000,3500000, Rejected
3599,3, Yes,1500000,5800000,18,800000,1900000,4100000,1400000, Rejected
3600,2, Yes,5200000,12900000,18,400000,5000000,12000000,7500000, Approved
3601,2, No,5400000,14500000,8,10800000,4800000,21100000,6600000, Rejected
3602,3, No,7700000,25300000,18,3400000,11400000,19100000,9900000, Approved
3603,0, Yes,1900000,6400000,20,900000,3400000,5300000,1900000, Approved
3604,4, Yes,6400000,15500000,2,18400000,11100000,13900000,4500000, Rejected
3605,5, No,700000,1700000,18,1900000,200000,2100000,600000, Approved
3606,3, Yes,5800000,23000000,16,6000000,10100000,23000000,2800000, Rejected
3607,1, No,1800000,5400000,4,4400000,2000000,5600000,1800000, Approved
3608,5, Yes,4300000,13800000,18,9600000,800000,14000000,2400000, Approved
3609,4, No,8000000,27100000,8,16900000,10900000,25600000,8400000, Rejected
3610,0, No,1100000,4100000,18,400000,1300000,2600000,1300000, Approved
3611,2, Yes,8800000,31100000,12,12300000,2400000,21900000,9400000, Approved
3612,4, No,4800000,18600000,14,10800000,5800000,12700000,6500000, Approved
3613,0, Yes,200000,700000,20,600000,0,500000,300000, Approved
3614,5, Yes,1400000,2700000,16,900000,2500000,2700000,2000000, Rejected
3615,5, No,2500000,6400000,16,3200000,3900000,5800000,3500000, Approved
3616,5, No,8100000,25300000,8,15900000,12600000,21500000,7800000, Approved
3617,0, Yes,6100000,19200000,6,13900000,5900000,16700000,7600000, Approved
3618,0, Yes,2000000,4600000,16,2100000,2400000,7200000,1600000, Approved
3619,4, No,4800000,10100000,12,9200000,300000,15000000,6900000, Approved
3620,4, Yes,900000,2800000,2,1200000,1400000,2400000,900000, Approved
3621,4, No,1300000,3500000,12,3300000,1400000,3200000,700000, Rejected
3622,4, Yes,4200000,9100000,2,6700000,5300000,10900000,5900000, Approved
3623,2, Yes,3300000,11100000,20,4600000,1500000,11700000,2900000, Approved
3624,2, Yes,8700000,28400000,12,8000000,1800000,19400000,4400000, Approved
3625,1, Yes,800000,2600000,2,600000,0,1800000,400000, Approved
3626,5, Yes,7400000,17100000,2,14700000,1600000,20600000,10800000, Rejected
3627,3, No,6900000,18500000,6,14000000,0,18800000,9600000, Rejected
3628,1, Yes,8800000,33700000,14,10200000,7100000,25700000,11900000, Approved
3629,2, Yes,8600000,32500000,4,20900000,600000,18000000,6900000, Approved
3630,2, No,5400000,20600000,18,11200000,2200000,11600000,5500000, Approved
3631,4, Yes,2900000,5900000,18,200000,3100000,8500000,3500000, Approved
3632,3, No,9800000,21000000,12,25400000,16600000,26900000,7000000, Rejected
3633,4, No,3300000,10800000,4,4200000,900000,8600000,3300000, Approved
3634,0, No,300000,500000,18,300000,0,800000,300000, Rejected
3635,0, No,1500000,4300000,12,4400000,2200000,3300000,1100000, Approved
3636,3, Yes,5400000,16300000,4,1600000,3400000,13100000,6000000, Approved
3637,0, No,6600000,15200000,18,1500000,6900000,14500000,9300000, Rejected
3638,0, No,5700000,17200000,8,4200000,7100000,14400000,2900000, Rejected
3639,3, Yes,8500000,26100000,2,6600000,10400000,24100000,5700000, Approved
3640,0, No,7400000,24100000,16,800000,2900000,28900000,4900000, Approved
3641,3, Yes,7800000,17700000,6,15600000,15200000,25100000,10800000, Approved
3642,3, Yes,7200000,16500000,18,7800000,6300000,17300000,10600000, Rejected
3643,2, No,7600000,19300000,12,5400000,1500000,16000000,9600000, Rejected
3644,4, Yes,7000000,26700000,4,10600000,12200000,18800000,6000000, Approved
3645,0, No,5700000,13000000,6,7800000,7500000,20700000,8200000, Rejected
3646,2, No,8200000,30600000,10,9800000,11500000,16900000,7000000, Rejected
3647,0, Yes,9000000,27800000,8,900000,6700000,24400000,5800000, Approved
3648,3, No,3900000,11900000,6,6600000,6000000,8800000,2000000, Approved
3649,0, No,6500000,16200000,4,17200000,10700000,20200000,6200000, Approved
3650,4, Yes,2300000,7700000,16,6000000,4400000,6300000,2300000, Approved
3651,1, No,5700000,21800000,18,14100000,3200000,21800000,3200000, Approved
3652,4, No,800000,2800000,12,1500000,300000,2900000,600000, Rejected
3653,4, Yes,8400000,19700000,14,22400000,5800000,22000000,12100000, Approved
3654,1, Yes,4300000,17200000,4,10400000,6600000,11500000,2200000, Approved
3655,1, Yes,300000,900000,20,800000,0,600000,300000, Rejected
3656,1, No,8700000,34000000,16,5400000,10700000,17800000,8100000, Approved
3657,1, No,4400000,12100000,4,9800000,6500000,15000000,6000000, Approved
3658,1, Yes,5600000,16800000,16,7500000,6500000,12300000,3900000, Rejected
3659,2, No,600000,1300000,12,100000,1100000,2300000,600000, Rejected
3660,4, Yes,2500000,5100000,20,1100000,4100000,6700000,3500000, Approved
3661,5, No,3800000,10500000,10,1800000,6700000,8100000,5300000, Approved
3662,2, No,2500000,9600000,4,900000,1000000,7300000,2000000, Approved
3663,3, Yes,5500000,20400000,10,10600000,8200000,13500000,4000000, Rejected
3664,5, Yes,4500000,17100000,2,10600000,7500000,12000000,6500000, Approved
3665,4, No,1900000,4000000,10,500000,1400000,5600000,900000, Rejected
3666,5, Yes,6400000,20000000,12,100000,2100000,16500000,5500000, Approved
3667,1, Yes,3800000,11100000,6,2100000,1800000,8700000,5700000, Approved
3668,4, Yes,6300000,16900000,16,16000000,3600000,23700000,6000000, Approved
3669,3, No,300000,600000,6,300000,400000,600000,400000, Approved
3670,5, Yes,7100000,21800000,18,7000000,0,18900000,4700000, Approved
3671,2, Yes,600000,1700000,2,1700000,200000,1200000,500000, Rejected
3672,3, Yes,4400000,15300000,16,1200000,8400000,15000000,3400000, Approved
3673,4, No,7600000,20800000,12,1900000,13600000,19200000,6400000, Approved
3674,5, Yes,8700000,26400000,10,11800000,2900000,23200000,9200000, Rejected
3675,3, Yes,5600000,12700000,12,8200000,9300000,22000000,6400000, Rejected
3676,4, No,4100000,13100000,14,11200000,4200000,10500000,3800000, Approved
3677,2, Yes,7900000,16100000,18,17300000,2900000,29900000,9300000, Rejected
3678,3, Yes,5600000,20900000,14,4000000,10700000,13000000,8200000, Approved
3679,3, No,1200000,3100000,10,1500000,2200000,3900000,1000000, Rejected
3680,5, No,6900000,19700000,6,9800000,7500000,17100000,7300000, Approved
3681,5, No,2700000,5600000,2,1100000,2000000,7100000,2600000, Approved
3682,4, Yes,9800000,22100000,4,16800000,11100000,26500000,7300000, Rejected
3683,2, No,9300000,32300000,4,14300000,6400000,37000000,10400000, Approved
3684,4, No,6700000,25300000,12,16900000,3600000,23500000,4900000, Approved
3685,4, No,1300000,4600000,10,1800000,600000,3100000,800000, Rejected
3686,2, Yes,7900000,17100000,16,19200000,14100000,21900000,10400000, Approved
3687,5, No,6700000,23200000,18,1600000,6700000,20800000,5400000, Approved
3688,2, Yes,2100000,4500000,18,2500000,500000,5500000,1500000, Approved
3689,4, Yes,4700000,11000000,4,10100000,100000,9600000,6900000, Rejected
3690,2, No,3700000,13400000,16,6400000,600000,14200000,3500000, Rejected
